
-------------------------Normal--------------------------

950742;0;0;903566;0;0;904725;0;0;964640;0;0;828359;0;0;887866;0;0;984269;0;0;867704;0;0;951809;0;0;977928;0;0;864946;0;0;944919;0;0;867998;0;0;924996;0;0;856541;0;0;928438;0;0;1038382;0;
1041666;0;0;903208;0;0;979479;0;0;922145;0;0;967821;0;0;988412;0;0;1087279;0;0;967812;0;0;1074730;0;0;1204957;0;0;998903;0;0;1081548;0;0;867727;0;0;949058;0;0;920344;0;0;962537;0;0;1060661;0;
1139976;0;0;1186830;0;0;1221121;0;0;1245512;0;0;1100983;0;0;1157166;0;0;1367079;0;0;1171875;0;0;1268349;0;0;1390331;0;0;1142103;0;0;1318358;0;0;1190344;0;0;1198015;0;0;1167437;0;0;1211530;0;0;1305110;0;
1021880;0;0;997446;0;0;983972;0;0;1028397;0;0;872779;0;0;979208;0;0;1039469;0;0;969859;0;0;1175198;0;0;1152591;0;0;959562;0;0;1054329;0;0;1019717;0;0;951120;0;0;950656;0;0;998097;0;0;1052507;0;
1103490;0;0;1033306;0;0;1039603;0;0;1102639;0;0;1005544;0;0;1142485;0;0;1220753;0;0;1033560;0;0;1139450;0;0;1193225;0;0;985860;0;0;1198996;0;0;1045243;0;0;1068298;0;0;1091217;0;0;1166108;0;0;1056314;0;
1255829;0;0;1145365;0;0;1273089;0;0;1233864;0;0;1033464;0;0;1067022;0;0;1356282;0;0;1105279;0;0;1314272;0;0;1453196;0;0;1071524;0;0;1240310;0;0;979399;0;0;1110348;0;0;1188447;0;0;1207786;0;0;1277885;0;
1064282;0;0;891664;0;0;1078096;0;0;1020095;0;0;981866;0;0;972855;0;0;1103779;0;0;1070380;0;0;1095302;0;0;1182959;0;0;920737;0;0;1127808;0;0;927756;0;0;1032938;0;0;987992;0;0;1099693;0;0;1114712;0;
962693;0;0;969932;0;0;985525;0;0;1131980;0;0;896021;0;0;1079371;0;0;1080627;0;0;1012105;0;0;1066127;0;0;1183481;0;0;1009784;0;0;1076674;0;0;1039697;0;0;1017679;0;0;1019820;0;0;1108337;0;0;1150570;0;
1310632;0;0;1140566;0;0;1300674;0;0;1310236;0;0;1119519;0;0;1225017;0;0;1461958;0;0;1215665;0;0;1456647;0;0;1417769;0;0;1140372;0;0;1395830;0;0;1214590;0;0;1097924;0;0;1263413;0;0;1385097;0;0;1294710;0;
1182709;0;0;1053997;0;0;1221680;0;0;1212693;0;0;992717;0;0;1170019;0;0;1258023;0;0;1053319;0;0;1172783;0;0;1320190;0;0;1042424;0;0;1157752;0;0;1033058;0;0;1125078;0;0;1134021;0;0;1140796;0;0;1198946;0;
1159736;0;0;1034052;0;0;1203750;0;0;1068614;0;0;1050408;0;0;1104250;0;0;1228208;0;0;1071066;0;0;1172483;0;0;1342717;0;0;962122;0;0;1267463;0;0;996354;0;0;922442;0;0;1101206;0;0;1207619;0;0;1205107;0;
1059346;0;0;1105797;0;0;1063212;0;0;1084938;0;0;954389;0;0;1062209;0;0;1237890;0;0;1049120;0;0;1079225;0;0;1210600;0;0;1051779;0;0;1068876;0;0;1003986;0;0;1117078;0;0;1021159;0;0;1164745;0;0;1169437;0;
1234732;0;0;1171785;0;0;1084067;0;0;1156952;0;0;1092570;0;0;1069481;0;0;1241160;0;0;1197750;0;0;1321698;0;0;1253908;0;0;1021836;0;0;1226704;0;0;1121042;0;0;1126880;0;0;1074897;0;0;1226524;0;0;1210861;0;
1029086;0;0;1012889;0;0;971047;0;0;1059402;0;0;972088;0;0;958129;0;0;1065657;0;0;958834;0;0;1054885;0;0;1213331;0;0;1030060;0;0;1140847;0;0;1000803;0;0;983542;0;0;926014;0;0;1084341;0;0;1088180;0;
1065919;0;0;1029074;0;0;1087196;0;0;1052539;0;0;1072891;0;0;1084025;0;0;1212541;0;0;1126303;0;0;1216104;0;0;1236446;0;0;1095039;0;0;1310775;0;0;1084436;0;0;1164355;0;0;1052227;0;0;1179295;0;0;1054232;0;
1034010;0;0;1047434;0;0;1064333;0;0;1017651;0;0;1002588;0;0;1096787;0;0;1162088;0;0;1009017;0;0;1069073;0;0;1245403;0;0;958885;0;0;1178341;0;0;927125;0;0;1030431;0;0;1053106;0;0;1080241;0;0;982999;0;


-------------------------Truncation---------------------------

1223136;1247389;1158691;1072725;1171931;1108121;1278290;1027704;1136275;1110764;1232921;1199360;1149908;1144810;977006;1221179;1251608;1281007;1281765;1043602;1194925;1214084;1319329;1192757;1327365;1209892;1113024;1352459;1044982;1323649;1115860;1202828;1033554;1384086;1159033;1226420;1003398;1262602;1490091;1168502;1314465;1091751;1100020;1120405;1355842;1333676;1033819;0;0;0;
1098041;1095152;932388;946400;1072682;919367;1017595;874534;842732;874346;1084385;916427;871031;853414;847988;972631;922661;1006011;1124029;925573;989488;895506;1030366;954897;1008914;939475;820695;1068927;884074;1036047;866386;956053;817052;1079683;936053;891738;830884;913595;1111449;959744;1155504;941392;933250;969596;1031521;1043544;863125;0;0;0;
1003875;976484;1007059;969029;977255;917121;1046491;905541;956998;996092;1080193;1015092;949192;935146;845342;997736;1077244;956578;1156694;950300;955212;925531;965470;973859;1054691;1001025;858530;1099544;943725;1072989;838253;991226;869461;1094051;1018426;1063979;890276;884923;1173960;928455;1205138;939446;872052;904594;1063396;1125622;924495;0;0;0;
1352761;1327887;1210190;1237258;1307267;1135335;1227437;1168965;1180040;1153768;1327572;1246311;1154313;1162626;1129365;1221408;1264543;1191423;1463557;1183888;1227430;1151471;1234940;1200176;1342985;1412570;1082581;1364403;1098055;1285410;1111188;1321961;1175137;1317249;1389093;1283745;1120521;1217651;1556151;1140344;1374639;1254367;1168549;1238505;1294340;1306466;1074920;0;0;0;
991717;1059037;1022283;921599;1034259;947840;1050146;951651;965433;917206;1147042;1020761;892716;966301;863576;912666;1066671;939316;1044226;1010037;947905;1006572;993006;965111;1052083;918275;926220;1101738;929538;1004861;1001244;953120;857667;1076164;1038095;1027010;875660;932734;1232032;934741;1164020;921762;906062;991521;959370;1025880;920473;0;0;0;
1114040;1179047;984825;1020656;1048456;950852;1080092;876386;1012741;991803;1153807;1125387;998800;1006192;883736;985356;1078026;1118290;1181210;997890;1074547;986634;1056590;1019964;1164003;1070087;1018730;1238012;928310;1090272;1053889;1068439;915539;1201202;1146929;1136168;867648;1033957;1332526;998037;1196102;1040830;986520;1037743;1059805;1100959;989486;0;0;0;
1037071;1016517;865449;939522;1043967;1015571;1038764;895714;1042618;838585;1068890;1048026;939997;1004010;892546;905251;1028954;1023491;1129509;901357;1075847;957707;1017867;937202;1017428;1021472;892198;1051679;898924;1038902;891982;1028634;921201;1083911;1015941;1044201;812348;1059752;1167766;959792;1149838;998373;965668;989670;1056808;1019695;898926;0;0;0;
1164446;1193132;1085389;1056030;1136710;1005423;1102285;1097359;1137637;983512;1278719;1191105;1028681;1090287;1084013;978598;1127084;1203435;1204996;1132515;1060350;1147769;1265182;1149951;1196412;1131007;1037580;1179099;1041583;1262385;1096938;1046038;959388;1226922;1180899;1187235;1017756;1240542;1477880;1065167;1281298;1164226;1068324;1090595;1203594;1201410;1061828;0;0;0;
1135392;1263562;1183347;1116801;1116472;1037761;1248076;1053218;1113170;1119967;1272651;1134333;1004951;1092500;1027191;1099863;1184915;1224392;1255910;1130185;1077832;1089030;1247052;1077879;1148628;1048737;1015886;1203756;1087767;1184091;1042997;1159386;926423;1290075;1116134;1157523;964544;1143974;1386699;1065184;1433161;1231054;964511;1121540;1198227;1234907;1041347;0;0;0;
1175439;1299899;1106256;1179517;1183874;1075945;1101041;1178470;1109778;1109857;1166992;1166419;1079117;1082013;959359;1138665;1255541;1252860;1277793;1106957;1142467;1126306;1133306;1039360;1244339;1177792;1022559;1264738;941279;1181350;1034276;1217529;999245;1216863;1184521;1246812;1113686;1197670;1487446;1020067;1339816;1077089;1030519;1165606;1310971;1239507;1038568;0;0;0;
1141446;1137636;1163552;989351;1147045;1112478;1218106;1003102;1128659;1137396;1229465;1036050;977941;1061665;1075580;1128811;1201837;1073126;1185571;1051915;1128521;1100155;1180661;1145133;1188120;1181674;982590;1288635;1040365;1222982;1002401;1130787;1070672;1223479;1233910;1167724;1012951;1099698;1436221;1088743;1388711;1160318;994932;1116279;1162885;1182565;981353;0;0;0;
1251192;1280573;1136905;1040176;1194320;1142436;1079900;1060570;1194879;1157876;1285011;1086119;1053371;1078143;1089157;1217291;1206053;1257843;1282380;995647;1235606;1162525;1275129;1084063;1266946;1215793;1049820;1269452;1097484;1197282;1060051;1210143;1051857;1297583;1149065;1157404;1089090;1147619;1416846;1123286;1412864;1102194;1043564;1150193;1219179;1217379;1068390;0;0;0;
1067729;1176075;1082929;1178584;1093444;1123380;1093881;1227561;988025;1081470;1204710;1114669;1085407;1071640;974886;1120290;1242499;1126754;1267576;1086678;1076610;1075504;1081866;1121984;1119832;1193122;1034005;1251251;901263;1097599;1028491;1220298;987785;1196037;1146014;1235141;1024290;1029009;1382837;963345;1385073;1108251;997819;1127186;1102715;1217414;1048745;0;0;0;
1116725;1174567;1018275;1045007;1150812;1021935;1119775;997476;950987;966368;1091765;1040250;991904;927250;818676;1132238;1058537;1138315;1152748;1037155;1047248;1061443;1150685;1069679;1114911;1131031;949301;1191763;916695;1129893;953346;1083207;906867;1233116;1094275;1080893;945122;1013978;1226528;1033106;1280386;977417;981856;1013403;1133586;1180221;948228;0;0;0;
1099512;1116292;1072913;1027064;1071385;1006074;1173867;1025976;1027949;1072254;1216171;1037457;1115186;1052116;975455;1088058;1111065;1101317;1161972;964689;1057891;1150531;1120062;933773;1179169;1021728;1072505;1290201;938965;1165278;985142;1025271;911280;1235837;1121203;1133442;941207;1037300;1439414;1077489;1294725;990211;1021114;1076117;1222579;1249749;984414;0;0;0;
1303648;1358863;1252497;1231100;1295786;1300337;1198617;1173410;1309540;1268154;1462233;1175301;1140121;1185639;1091087;1180978;1258942;1236638;1376230;1223342;1352806;1205430;1281031;1311638;1382950;1267818;1113022;1334137;1167345;1358461;1226744;1293878;1092908;1311359;1267418;1280083;1183538;1203970;1558802;1237530;1483182;1255249;1212816;1308869;1303544;1371842;1155831;0;0;0;
1015259;976132;934971;880328;1123608;904232;967283;989492;982510;1044539;1091529;984895;922206;1074470;831809;907754;987776;1051547;1059113;1003824;996535;839168;1010516;1004886;988708;893013;910418;1070341;960388;1057453;918819;991859;949752;1069833;996113;1175081;794344;961891;1131969;889957;1287227;1070178;940831;966742;940238;1157594;994314;0;0;0;
1066485;1138257;962532;933053;1118230;963141;978346;820401;1096412;911361;1141773;1002222;1005521;983967;902092;985149;1035321;1090156;1174680;1027932;1002743;1002156;1035648;1061234;1171069;1025686;924847;1177132;990630;1044213;1004179;1089046;838699;1178093;1120203;1014225;870422;945544;1258113;985299;1294848;1008494;915605;1029630;973050;1085912;913236;0;0;0;
1015731;1112325;995976;985923;1040716;955459;929017;963257;1063592;1024298;1121541;989799;852887;999051;1007519;1045745;1062131;1076741;1114418;1015019;985311;919888;1131864;1067540;1079835;1084068;899926;1235831;905440;1103928;959418;1030174;893760;1065122;1116923;1025748;929656;1055339;1303191;1013713;1140929;1047377;1020259;1090909;1031049;1017480;988307;0;0;0;
1171342;1169914;1146617;1009764;1178239;1047654;1200204;1088210;1072117;1118663;1146609;1080412;1024234;1063077;1005688;1145036;1215363;1170540;1314840;1157176;1018525;1131520;1200036;1175342;1202925;1078102;947802;1188797;1055099;1139377;951336;1198045;931840;1214150;1151571;1137949;999165;1121174;1474822;1005676;1447027;1160210;1023868;1147660;1162303;1200501;977480;0;0;0;
1212434;1191882;1238769;1068872;1222414;1220616;1195421;1036979;1154460;1140177;1219090;1096123;1057237;1082081;1034654;1110335;1194849;1167665;1235454;1082813;1215642;1097792;1179086;1222243;1300549;1194221;1034627;1292474;1041621;1298539;1044550;1206430;1167334;1197722;1272309;1234505;1096484;1183909;1492134;1147407;1498860;1212760;1098942;1196841;1265785;1258548;1091669;0;0;0;
927820;952772;984284;931072;924590;950545;990177;880826;941348;950519;1060802;906265;958225;896308;926463;909324;994658;967344;1071581;779815;976774;954969;959033;919459;967023;1007330;897081;1104252;932637;1074259;800983;981985;964955;1045351;947251;1061056;800427;924282;1162310;941044;1195692;954202;919345;978100;1012396;1074771;924251;0;0;0;
1109197;1095952;1015158;968657;1096353;1002308;1041713;945227;1062683;893885;1176902;1030560;1003724;1036242;976169;1033524;1090558;1124293;1162640;990287;1011883;1029575;1090060;974993;1240783;1114108;1053186;1210167;919838;1109890;1049896;1040302;906039;1225944;1148132;1060292;879142;987215;1400058;1069419;1176485;1017822;1023199;992214;1017024;1046842;937884;0;0;0;
1155950;1210483;1174590;1060019;1172008;1124709;1152821;1162616;1125909;1169237;1183197;1173494;963336;1117675;964666;1134746;1300413;1237891;1242923;1157423;1173242;1169668;1240153;1149761;1231843;1203531;1035040;1321962;1012269;1226044;1089747;1201742;1031848;1196801;1243664;1214839;1023772;1199267;1508756;1069256;1454348;1137783;1018164;1265469;1165817;1150236;1048095;0;0;0;
1035659;1054299;924518;986962;1044407;1027461;1033315;936549;1054856;1035284;1099945;1032475;962046;1075069;872686;1028044;1133274;1068730;1186945;965462;1121246;997478;1041411;1056488;1081227;979240;1001751;1160552;1000288;1099089;907283;1096286;930955;1120617;1069040;1152770;955815;1109571;1263982;848561;1311240;975932;987208;1050540;1037586;1224928;933769;0;0;0;
1192413;1212738;1156990;996555;1189232;1032525;1116574;1095424;1095898;1120774;1223090;1147553;898752;1148198;1005623;1065366;1227913;1111079;1276976;1082413;1148020;1057253;1115059;1022510;1223519;1165765;1028114;1207862;1137599;1268608;1018063;1133439;976181;1172841;1130378;1114577;869425;1036823;1376573;1022388;1417094;1200886;1029145;1041839;1085964;1158699;1112622;0;0;0;
968625;1056938;947116;924062;1038785;1005647;966080;950393;917998;807891;1040500;1051693;929325;929477;868587;846610;1065606;1018116;940892;942153;1049856;1005911;1040392;987920;1016369;1087805;909959;1136253;820564;1067710;905455;1007319;958666;1066223;1072992;1030774;922867;1044789;1219257;967766;1198537;936837;924396;1071619;1044197;950833;925008;0;0;0;
964729;997141;912502;821717;975044;928914;985736;851414;956729;905729;1098469;938204;893951;983797;813304;958573;970401;903704;994322;969620;1005936;930889;1018802;924428;1038484;984717;885661;1038382;875726;1009632;879922;985989;825673;1038747;1019584;971693;767338;1012535;1191192;833149;1083263;991486;866703;1023081;988926;991069;812088;0;0;0;
1030245;1153176;972593;991404;1049732;945564;981036;934203;806052;889431;1066265;946524;911155;927023;911419;902844;1033405;965385;1131529;945772;929246;909731;1049245;976475;1067471;966999;938721;1081077;909225;988842;932864;1037434;987057;983230;967439;1012281;821545;964814;1210804;902263;1172202;1015359;929013;998144;935289;994492;923259;0;0;0;
1121156;1181940;965702;1094324;1150795;1078541;963060;899609;1039086;1038302;1157873;918167;1023169;1038346;927013;974566;1017211;1014509;1132391;998028;1107249;900160;1055675;1032982;1091735;1039587;864635;1196423;826444;967173;994483;1156856;990203;1067413;1230258;1079536;1050648;924609;1156375;950343;1289821;984903;934167;1091798;1001589;1081534;894633;0;0;0;
1139037;1220276;1014380;1112298;1143609;1044074;1113222;1077075;1020092;1015046;1213206;1166226;997413;1054121;915846;966455;1192764;1160967;1225418;1032246;1080450;1061674;1051252;1085713;1166600;1144004;1070780;1153480;988514;1161860;1043231;1093325;947737;1209179;1038521;1190050;912965;1071330;1392089;1005444;1344366;1155195;1027365;1160560;1121657;1170315;1038406;0;0;0;
1106979;1116454;1029450;1024110;1161346;966242;1113500;989063;954701;975212;1187753;1083709;979331;1030522;811941;1014421;1140834;1113277;1144401;1107565;1115188;1013900;1107340;1107460;1168787;1117321;998192;1255761;999545;1157649;1071356;1091400;965007;1252029;1160445;1129683;915924;1058515;1304216;930632;1329330;1027328;969993;1158365;1003634;1120022;1013452;0;0;0;
1301769;1337515;1250742;1254127;1321914;1197814;1255466;1203555;1250431;1258333;1344241;1292543;1220145;1221449;1140008;1251244;1316848;1365032;1446837;1192980;1228880;1235933;1346426;1248877;1384752;1232772;1214529;1439756;1091314;1204744;1209091;1289665;1069843;1475671;1292580;1321254;1147410;1221740;1673679;1263186;1399676;1224768;1233644;1275193;1366711;1294843;1163584;0;0;0;
1300110;1299296;1154722;1246522;1215919;1220524;1222177;1027877;1205128;1216151;1431883;1228742;1122460;1111890;1044759;1080588;1292298;1265678;1332031;1234645;1231772;1166694;1243002;1271246;1345831;1313218;1106359;1299664;1190854;1364038;1245927;1187128;1016208;1286247;1249094;1301933;1135556;1265748;1523574;1179321;1547086;1200384;1049585;1260131;1242065;1388583;1206166;0;0;0;
950742;960641;968132;903566;980309;863932;904725;880354;940181;964640;1029715;831080;828359;813235;782161;887866;989020;895522;984269;823846;965026;867704;814692;911798;951809;936163;788069;977928;937697;973605;864946;900492;932071;944919;949024;917741;867998;836992;1067910;924996;1097172;888856;856541;975950;905814;928438;975216;0;0;0;
1041666;1035682;1062201;903208;1130099;914621;979479;984190;905018;922145;1103133;943431;967821;974235;883701;988412;1023100;1021103;1087279;1026958;1064745;967812;1096265;1011610;1074730;1021644;922979;1204957;937090;1072411;998903;1004283;1002376;1081548;1093020;1028547;867727;913891;1285562;949058;1261358;1040913;920344;1065816;984722;962537;926932;0;0;0;
1139976;1277997;1197423;1186830;1318518;1172830;1221121;1205749;1230305;1245512;1282124;1301669;1100983;1117169;1140829;1157166;1472032;1301170;1367079;1256743;1169140;1171875;1261010;1247494;1268349;1294641;1122028;1390331;1176085;1252512;1142103;1234971;1146955;1318358;1303294;1287392;1190344;1185544;1594399;1198015;1479031;1203126;1167437;1384809;1169568;1211530;1097062;0;0;0;
1021880;1192832;977272;997446;1042262;961961;983972;903296;1067111;1028397;1100204;993869;872779;1012927;919423;979208;1208312;1028952;1039469;962071;1055069;969859;1043235;922825;1175198;1043257;961365;1152591;855639;1058507;959562;1061713;884901;1054329;1153322;1019040;1019717;1015679;1303524;951120;1190854;983175;950656;1115010;1044429;998097;932775;0;0;0;
1103490;1106715;1089870;1033306;1080643;1151277;1039603;987029;1107993;1102639;1222555;1072008;1005544;1008651;1072843;1142485;1120241;1159712;1220753;1023845;1172842;1033560;1077491;1088925;1139450;1137679;1044286;1193225;1031718;1146839;985860;1086802;1043957;1198996;1170849;1108873;1045243;1106899;1454546;1068298;1254656;1086420;1091217;1043898;1072331;1166108;1002959;0;0;0;
1255829;1305831;1210055;1145365;1326829;1209638;1273089;1202669;1244864;1233864;1319975;1235708;1033464;1225462;1120313;1067022;1401896;1262779;1356282;1091640;1327697;1105279;1236745;1182921;1314272;1149563;1111866;1453196;1095400;1254718;1071524;1214356;1205572;1240310;1324552;1324687;979399;1218995;1482495;1110348;1534373;1317110;1188447;1337082;1208091;1207786;1082834;0;0;0;
1064282;1096586;983418;891664;1038698;1055251;1078096;902238;941804;1020095;1101007;1040751;981866;957834;958038;972855;1150833;977970;1103779;953451;999687;1070380;1053690;1045890;1095302;1036711;965108;1182959;987218;1095404;920737;1059167;982679;1127808;1053468;1117686;927756;1055828;1305654;1032938;1310189;1044176;987992;1096120;1046573;1099693;947104;0;0;0;
962693;1105728;918561;969932;1037117;1048210;985525;891967;1054554;1131980;1076871;1044148;896021;1056074;882889;1079371;1171073;941120;1080627;980823;1110221;1012105;1053337;1068149;1066127;1019430;937106;1183481;894672;1065510;1009784;1096274;874941;1076674;1106331;1023457;1039697;927220;1256489;1017679;1256248;974640;1019820;988037;985978;1108337;962046;0;0;0;
1310632;1280961;1249710;1140566;1405927;1204274;1300674;1300293;1227651;1310236;1365624;1266440;1119519;1397342;1184272;1225017;1505465;1285848;1461958;1250043;1277515;1215665;1246628;1347100;1456647;1401150;1269860;1417769;1240070;1375405;1140372;1346261;1232757;1395830;1356556;1375380;1214590;1302168;1659838;1097924;1701221;1344200;1263413;1378496;1244647;1385097;1224413;0;0;0;
1182709;1207123;1183237;1053997;1169229;1087956;1221680;1006972;1203964;1212693;1205322;1133465;992717;1141568;1037165;1170019;1199289;1072810;1258023;1094866;1203453;1053319;1174840;1185971;1172783;1146888;939954;1320190;1095996;1210781;1042424;1205472;1115550;1157752;1272737;1164763;1033058;1185399;1456642;1125078;1284878;1183108;1134021;1143005;1200063;1140796;1079333;0;0;0;
1159736;1199145;930795;1034052;1200584;1054883;1203750;1024522;1055921;1068614;1128702;1202828;1050408;1072791;904393;1104250;1203051;1160837;1228208;1055992;1173198;1071066;1132317;1172994;1172483;1130660;1068592;1342717;990685;1152057;962122;1188443;1109637;1267463;1208945;1324899;996354;1106577;1367800;922442;1456957;1125302;1101206;1162048;1141647;1207619;942528;0;0;0;
1059346;1228320;1069498;1105797;1064077;1044116;1063212;963074;1086795;1084938;1266260;1053710;954389;907767;1079954;1062209;1071595;1019539;1237890;1065780;997993;1049120;1151018;1159635;1079225;1094470;910289;1210600;1066430;1148966;1051779;1088253;991342;1068876;1109926;1110073;1003986;1056016;1318490;1117078;1305155;1137823;1021159;1089507;1101371;1164745;1029311;0;0;0;
1234732;1329618;1147222;1171785;1270789;1181029;1084067;1101579;1167650;1156952;1253644;1177586;1092570;1166079;1126959;1069481;1307545;1222466;1241160;1136232;1152650;1197750;1163982;1105004;1321698;1182746;1093035;1253908;1080719;1182718;1021836;1246487;1119315;1226704;1248111;1176465;1121042;1185160;1527461;1126880;1435495;1080181;1074897;1168380;1155904;1226524;1105805;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
fim
